title|author|issue|DE-640|signature
Piraten, Schätze, Golddukaten|Sommerfeld, Sandra|0|[]|Paed G 550: 27
Was ist Zeit?|Nebelin, Marian|0|[]|Phil C 920: 46
Ich helf Dir kochen|Stuber, Hedwig Maria|41. Aufl.|[]|ZE 77000 S932 (41)
Martin Walser, Ein fliehendes Pferd|Ladnar, Ulrike|1. Aufl., 1. Dr.|[]|GN 9560 L155
Mitsukos Restaurant|Peters, Christoph|2. Aufl.|[]|MA 17/227
Wer fürchtet sich vorm Hampelmann?|Fleiß, Otto|0|[]|Spo A 720: 129
Rolle und Selbstverständnis der Mentoren in den Schulpraktischen Studien|Oettler, Jörg|0|[]|Paed S 800: 72
Betreuungsreport Ausland|Fischer, Torsten|0|[]|Paed U 600: 161
Gender Mainstreaming und Schule|Seemann, Malwine|0|[]|Paed B 650: 278
Les 50 règles d'or de la grammaire|Berlion, Daniel|Éd. 01|[]|ID 1548 B515
Streubomben|Deeg, Sophia|1. Aufl.|[]|MK 3810 D311
Fundamental concepts of children's literature research|Ewers, Hans-Heino|1. publ.|[]|EC 8300 E94 F9
Johann Wolfgang Goethe, Die Leiden des jungen Werther|Rothmann, Kurt|Rev. Ausg. 2000,  [Nachdr.]|[]|GK 4675 R846
Die Leiden des jungen Werthers|Goethe, Johann Wolfgang von|Studienausg.: Paralleldruck der Fassungen von 1774 und 1787, [Nachdr.]|[]|GK 3831 L527
Mit der Geschwindigkeit des Sommers|Schoch, Julia|2. Aufl.|[]|MA 17/127
Narrative research on learning|Trahar, Sheila|repr.|[]|Paed E 100: 286
Spracherwerbsforschung im Spannungsfeld von angewandter Linguistik und Pädagogik|Breuer, Helmut|0|[]|ER 910 B846
Sunshine|0|1. Aufl., [Nachdr.]|[]|HD 220 I S958 A -2
Belastungsintensität im Sportunterricht der Primarstufe|Wittig, Christian|0|[]|Spo A 820: 202
Little early bird|Winkler, Rosemarie|0|[]|HD 220 I L778 Z1 -1/2
Précis de littérature française|Bergez, Daniel|2. éd.|[]|IE 2260 B496 (2)
Götz von Berlichingen mit der eisernen Hand|Berlichingen, Götz von|Nachdr. der Orig.-Ausg. von 1910, Sonderausg. von Film 101 zur Spielfilm-DVD|[]|DVD 13/186,2
Das Glück und die Trauer|Bowlby, John|3. Aufl.|[]|Psy N 180: 11 a
Yes, they can!: children researching their lives|Fiedler, Julia|0|[]|Paed U 20: 116
Kinderleichte Lösungen|Vogt-Hillmann, Manfred|6., durchges. Aufl.|[]|Psy L 500: 29 a
Mathe: sehr gut - 5. Klasse|Fricke, Uwe|0|[]|Math O 700: 141
Filmische Personalisierung von Ausstellungsinhalten|Töpper, Jörn|0|[]|CP 4500 T642
Das Maß der Erfahrung|Prieß-Buchheit, Julia|0|[]|Paed A 250: 57
Gemeinsam leben, gemeinsam wachsen|Siegel, Daniel J.|2. Aufl.|[]|Paed G 290: 217
Essen? Nein danke!|Stewart, Maureen|[Nachdr.]|[]|HN 9990 S851
Untouchable|Anand, Mulk Raj|[Repr.]|[]|HQ 6130 U91
Wie viel Musik braucht der Mensch?|Neuenfels, Hans|1. Aufl.|[]|LR 54173 N481
Niedersächsische Schulreformen im Luftflottenkommando|Pieper, Wilhelm|0|[]|Paed C 150: 82
Practical child and adolescent psychiatry for pediatrics and primary care|Trivedi, Harsh K.|0|[]|Psy L 500: 50
Mein Bruder|Prüfer, Benjamin|0|[]|Psy E 300: 183
Gotthold Ephraim Lessing, Nathan der Weise|Düffel, Peter|Durchges. und erw. Ausg. 2006, [Nachdr.]|[]|GI 6103 D852
Kinderturn-Kongress|Baadte, Sarah|0|[]|Spo C 350: 43
Schreiben, Knappwurst, abends Gäste|Rischbieter, Henning|1. Aufl|[]|AP 64200 R595
Anatomie d'un film|Mandelbaum, Jacques|0|[]|AP 55000 M271
So schmeckt es Kindern|Cramm, Dagmar von|1. Aufl.|[]|ZE 43300 C889 S6
Der Taucher|Schiller, Friedrich|0|[]|ED 5540 S334 T2
Theodor Litt - Eduard Spranger|Gutjahr-Löser, Peter|0|[]|Paed D Lit 1: 17
Mit Erfolg zum Goethe-Zertifikat C1|Hantschel, Hans-Jürgen|1. Aufl., [Nachdr.]|[]|GB 3044 H251
Landeskunde United Kingdom and the USA|Bendl, Hermann|9. Aufl.|[]|HD 400 B458
Die Ordnung der Stoffe|Rauchhaupt, Ulf von|Orig.-Ausg.|[]|Che B 200: 85
Technik und Kommunikation|Graube, Gabriele|1. Aufl.|[]|ZG 9000 G774
Kreative Projekte zum textilen Gestalten|Fischer, Hanna|1. Aufl.|[]|ZS 5700 T355 F5
Kulturgeschichte des Altertums|Friedell, Egon|0|[]|NG 2200 F899
Trauernde Kinder begleiten|Hövelmann, Susanne|0|[]|Psy K 120: 85
Spider-man spider-woman|Levine, Cory|Direct ed.|[]|ED 4120 L665
The way of boys|Rao, Anthony|1st ed.|[]|MS 2150 R215
Election day|Guggenheim, Marc|0|[]|ED 4120 G942
Survival on an uninhabited island|Choi, Duk-Hee|1st ed.|[]|ED 4120 C545
Substitute parents|Bentley, Gillian R.|1. publ.|[]|Paed U 420: 81
Deutsch für Zuwanderer|Buhlmann, Rosemarie|1. Aufl., 1. Dr|[]|GB 3021 B931
Deutsch-Test für Zuwanderer A2 - B1|Perlmann-Balme, Michaela|1. Aufl., 1. Dr|[]|GB 3041 P451
Bildungsbürger, nationaler Mythos und Untertan|Foerster, Manfred J.|0|[]|MS 1390 F654
Selbstevaluation des schulsportlichen Unfallgeschehens|Hübner, Horst|[1. Aufl.]|[]|Spo B 180: 99
Speckstein von figürlich bis abstrakt|Huth, Alexandra|0|[]|ZS 8200 H979
Menschenrecht auf Bildung|Achelpöhler, Wilhelm|0|[]|Paed F 650: 29
Mit Textschlüsseln Sachtexte erschließen|Winzen, Hermann Josef|1. Aufl.|[]|GB 2964 W795
Gelebte Qualität|Schäfer, Matthias|1. Aufl.|[]|Paed G 860: 214
Mehrsprachiges Denken|Baschera, Marco|0|[]|ER 930 B298
Das Arroganz-Prinzip|Modler, Peter|Orig.-Ausg., 3. Aufl.|[]|MS 3050 M692
Gedichte|Ringelnatz, Joachim|bibliogr. aktualisierte Ausg. 2009|[]|GM 5203 G296
Eugen Fink e le interpretazioni fenomenologiche di Kant|Lazzari, Riccardo|0|[]|MA 10/1503
Arbeitsmappe Berufswahlorientierung|Forst-Bauer, Margret|1. Aufl.|[]|Paed O 320: 133
Fernsehen?: weniger ist mehr!|Korte, Jochen|1. Aufl.|[]|Paed M 650: 57
Klasse - ohne Gewalt!|Hanke, Ottmar|3. Aufl.|[]|Psy G 430: 300
Praktische Philosophie|Wiesen, Bernd|0|[]|Phil T 100: 120
Psychiatrie, Psychosomatik und Psychotherapie für psycho-soziale und pädagogische Berufe|Trost, Alexander|4., durchges. Aufl.|[]|Psy K 10: 49 a
Singen in der Grundschule|Knoll, Reinhard|1. Aufl.|[]|LR 56982 K72
Pädagogik auf biblischer Grundlage|Mauerhofer, Armin|2., verb. und aktualisierte Aufl.|[]|DF 3000 M448 (2)
Sportbetonte Schulen|Brettschneider, Wolf-Dietrich|0|[]|Spo B 60: 26 a
Magische Orte, Sagen und Legenden|Kroell, Roland|0|[]|RE 45012 K93
Lebens-Ansichten des Katers Murr|Hoffmann, E. T. A.|Bibliogr. erg. Ausg. 2000, [Nachdr.]|[]|GK 4942 L442
Natürlich Weihnachten feiern|Goldsmith, Sheherazade|0|[]|LH 79350 G624
Spielerisch Deutsch lernen|0|1. Aufl., [Nachdr.]|[]|GB 3044 S755 -1
"""On m'a demandé de vous calmer"""|Guillon, Stéphane|0|[]|IH 96000 G961
Gedanken zur Pädagogik|0|0|[]|Paed A 80: 43 ,1
Lernstildiagnose nach Kolb und Selbsterfahrung in Minipraxen|Seipold, Matthias|1. Aufl.|[]|Psy L 280: 192
Von der Kunst, liebevoll zu erziehen|Kessler, Eva|2., überarb. und erw. Aufl.|[]|Paed G 290: 193
Bangladesch - ein Reisetagebuch|Falk, Gregor C.|0|[]|RR 40075 F191
Géomorphologie sous-marine et littorale|Salomon, Jean-Noe͏̈l|0|[]|RB 10295 S174
Warum leben, wenn man stattdessen spielen kann?|Mayer, Monica Alice|0|[]|Komm E 600: 56
Religion unterrichten und leben|Rendle, Ludwig|0|[]|BU 7000 R397
Gefahr am Strand|Wagner, Andrea Maria|1. Aufl.|[]|GE 6918 W132 G2
"""Gewaltfreie Kommunikation"" in Beratungsgesprächen"|Röthke, Manuela|0|[]|Psy L 700: 138
Die Deutschen|Knopp, Guido|Taschenbuchausg., 1. Aufl.|[]|NK 1800 K72 D4
Hypnose lernen|Revenstorf, Dirk|9. Aufl.|[]|Psy L 240: 196
Word 2007|Marthaler, Brigitte|1. Aufl.|[]|EDV K 220: 9
Die Erfassung der Feedbackkultur in Organisationen|Kahmann, Katrin|0|[]|Psy E 700: 319
Driving Miss Daisy|Uhry, Alfred|1. Aufl., [Nachdr.]|[]|HU 9800 U31
Engaging in conversation about ideas in teacher education|Benson, Fiona|0|[]|Paed S 890: 37
Equity and information communication technology (ICT) in education|Anderson, Neil|0|[]|Paed M 690: 243
Pedaktik|Röckelein, Christoph|2. Aufl.|[]|Paed O 600: 249
Heiße Spur in München|0|1. Aufl.|[]|GB 3056 W959
Wie Wissenslust entsteht|Jarolim, Margit|0|[]|Psy C 110: 62
Gewönne doch der Konjunktiv!|Schneider, Wolf|0|[]|GC 5968 S359
Das Herz von Dresden|0|0|[]|GB 3056 S394 H5
System Erde - Mensch|Emmermann, Rolf|0|[]|RB 10081 E54
Johann Wolfgang von Goethe, Faust - erster und zweiter Teil|0|4. Aufl.|[]|GK 4531 F267 (4)
Bewegung in Kindergarten und Früherziehung|Csellich-Ruso, Renate|1. Aufl.|[]|Spo B 250: 96
Leichter schreiben lernen in der Schuleingangsphase|Pohl, Anni|1. Aufl.|[]|GB 2982 P748
Gruppentherapie zur Abstinenz- und Motivationsstärkung bei Opiat-abhängigen Patienten|Franke, Petra|2., überarb. und erw.  Aufl.|[]|Psy L 600: 290
Ziel|Dallapiazza, Rosa-Maria|1. Aufl., 2. Dr.|[]|GB 3044 Z64 A -4/1
Abenteuer im Schnee|Wagner, Andrea Maria|1. Aufl.|[]|GE 6918 W132 A1
The Musical bear|0|[Nachdr.]|[]|LR 56942 G371
Blinder Passagier|Wagner, Andrea Maria|1. Aufl.|[]|GE 6918 W132 B6
Unheimliches im Wald|Wagner, Andrea Maria|1. Aufl.|[]|GE 6918 W132
Schöne Literatur|Mosebach, Martin|Lizenzausg.|[]|GN 2002 M897
HTML für Kids|Agular, Robert R.|4., überarb. Aufl.|[]|EDV H 100: 31
Klima - Umwelt - Mensch|Lanius, Karl|0|[]|AR 23100 L287
Mit Erfolg zu Fit in Deutsch|Janke-Papanikolaou, Sylvia|1. Aufl., [Nachdr.]|[]|GB 3044 E67 L -2
Ratten|Erlbruch, Wolf|0|[]|GM 2394 E69
La petite pierre|0|[Nachdr.] A|[]|ID 1572 I L825 A -4
The Mayflower and the Pilgrims' New World|Philbrick, Nathaniel|0|[]|HG 832 P545
So geht's noch besser zum ZD|0|1. Aufl.|[]|GB 3044 S682 L
Komm mit in das gesunde Boot|Wartha, Olivia Janina|1. Aufl.|[]|Bio G 500: 50,1/2
Mit Erfolg zum Goethe-Zertifikat C1|Hantschel, Hans-Jürgen|1. Aufl., [Nachdr.]|[]|GB 3044 H251 A
Lippels Traum|Maar, Paul|0|[]|GE 6919 M111 L7
Quelque chose en lui de Bartleby|Delerm, Philippe|0|[]|IH 91900 D346 Q3
Wie Gesundheit entsteht|Schiffer, Eckhard|6. Aufl.|[]|Bio E 630: 150 b
Balanceakt Hortpädagogik|Kneidinger, Lisa|1. Aufl.|[]|Paed G 860: 211
Mediation für junge Erwachsene|Braun, Günther|1. Aufl.|[]|Psy B 300: 93
Wie groß ist unendlich?|Drösser, Christoph|6. Aufl.|[]|Math A 300: 90
Fundgrube für die Freiarbeit Englisch|Klein-Landeck, Michael|2. Aufl.|[]|HD 192 K64 (2)
Diabetes bei Jugendlichen|0|2., überarb. u. aktualis. Aufl.|[]|Bio F 800: 379,4
Diabetes bei Jugendlichen|0|2., überarb. u. aktualis. Aufl.|[]|Bio F 800: 379,1
Die Steinzeitwerkstatt|Statz, Marion|1. Aufl.|[]|NB 8600 S797
Partizipation und Inklusion in der sozialen Arbeit|Scheipl, Josef|0|[]|Paed U 140: 67
Diabetes bei Jugendlichen|0|2., überarb. u. aktualis. Aufl.|[]|Bio F 800: 379 L
Diabetes bei Jugendlichen|0|2., überarb. u. aktualis. Aufl.|[]|Bio F 800: 379,3
Diabetes bei Jugendlichen|0|2., überarb. u. aktualis. Aufl.|[]|Bio F 800: 379,2
Seminar Wissenschaftspropädeutisches Arbeiten|Gassner, Angelika|1. Aufl.|[]|AK 39500 G253
Resilienz in Pädagogik und Künstlerischer Tanztherapie|Bertolaso, Yolanda|0|[]|Psy L 280: 193
Electronic portfolios 2.0|Cambridge, Darren|1. ed.|[]|Paed H 670: 119
Mit Erfolg zum Zertifikat Deutsch|0|1. Aufl., 10. Druck|[]|GB 3044 Z58 Z
Ostbayern und seine Nachbarregionen|Bauriegel, Gerd|0|[]|RF 34078 B351
Mathe live|Böer, Heinz|1. Aufl.|[]|Math O 300: 129 L,10/2
Germany|Nees, Greg|13th [repr.]|[]|GB 3058 N382 (13)
Désert|Le Clézio, J. M. G.|[Nachdr.]|[]|IH 57120 D999
La noche d'Anna|Appanah, Nathacha|0|[]|IH 91900 A646 N7
Mit Erfolg zu Start Deutsch|0|1. Aufl. [Nachdr.]|[]|GB 3044 S796
Mit Erfolg zum Goethe-Zertifikat B2|Bauer-Hutz, Barbara|1 Aufl. [Nachdr. ]|[]|GB 3044 B344 A
English role-play / prompt cards|0|0|[]|HD 218 E58
Fabeln lesen und verstehen|Herzog, Marisa|1. Aufl.|[]|GB 3008 F114
Erfolgreich zweisprachig|King, Kendall A.|0|[]|ER 930 K53
Culture in second language teaching and learning|Hinkel, Eli|8th pr.|[]|ES 885 H663 (N)
Ray Bradbury's Fahrenheit 451|Hamilton, Tim|1. ed.|[]|ED 4120 H221
Teacher|Ashton-Warner, Sylvia|[Repr.]|[]|Paed D Ash 1: 1
Diderot, le génie débraillé|Chauveau, Sophie|0|[]|IG 2255 C511 -1
Studie zur Entwicklung von Ganztagsschulen|Quellenberg, Holger|0|[]|Paed L 500: 91
Where mathematics comes from|Lakoff, George|[Nachdr.]|[]|Math A 100: 53
Mediale Varietäten|Bachmann-Stein, Andrea|0|[]|ES 760 B124
"""How do we know they know?"""|Davis, R. Deborah|0|[]|Pol K 850: 192
Schritte|0|1. Aufl., [Nachdr.]|[]|GB 3044 B783 -3/1
Dokumentation der Lernentwicklung zur individuellen Förderung|Phillips, Ulrike|0|[]|Paed K 800: 20
Draußen vor der Tür|Borchert, Wolfgang|0|[]|GN 3653 D767 S9
Konfliktmanagement|Kasper, Horst|2. Aufl.|[]|Psy B 300: 91 L
Die Welt verändern|Faix, Tobias|0|[]|BL 5020 F175
Sprachwandel und Entwicklungstendenzen als Themen im Deutschunterricht|Siehr, Karl-Heinz|0|[]|GB 2952 S571
Entwicklung eines diagnostischen Verfahrens zur Erfassung sozialer Kompetenz bei Grundschülern|Bichlmaier, Susanne|0|[]|Psy G 530: 13
Sustainable fashion and textiles|Fletcher, Kate|Repr.|[]|QR 526 F613 (N)
Keine Angst vor gar nichts|Likar, Gudrun|2. Aufl.|[]|ED 5540 L727 (2)
Dada|Riha, Karl|2. Aufl. der Neuausg.|[]|GM 1990 R572 (2)
Von der Kita in die Schule|Niesel, Renate|3. Aufl.|[]|Paed K 730: 122
Of mice and men|Steinbeck, John|Bibliograph. erg. Ausg. 2003, [Nachdr.]|[]|HU 8603 M619
Bertolt Brecht|Payrhuber, Franz-Josef|Bibliogr. erg. Ausg. 2009|[]|GM 2660 P346
British fashion designers|Davies, Hywel|0|[]|LC 12190 D255
Simple|Murail, Marie-Aude|[Nachdr.]|[]|IH 91900 M972 S6
La première gorgée de bière et autres plaisirs minuscules|Delerm, Philippe|[Réimpr.]|[]|IH 91900 D346 P9 (N)
Fälle für Freunde|Heine, Helme|0|[]|GE 6919 H468 F1
Islamic education and the public sphere|Pohl, Florian|0|[]|BE 8607 P748
Spielen und lernen nach der PEKiP-Zeit|Pulkkinen, Anne|Aktualisierte Neuausg., 1. Aufl.|[]|Paed G 680: 153
Wörter zur Wahl|Ferenbach, Magda|Neubearb., 1. Aufl.|[]|GB 3048 F349
Die Auswirkungen von Bildung auf das Erwerbsleben|Schweri, Jürg|0|[]|Paed O 150: 194
Unternehmen Deutsch - Grundkurs|0|1. Aufl.|[]|GB 3054 B395
Unternehmen Deutsch - Grundkurs|0|1. Aufl.|[]|GB 3054 B395 A
Bildung als Medium der jüdischen Emanzipation|Moll, Frederick de|0|[]|Paed E 830: 17
Terre et cendres|Raḥīmī, ʿAtīq|0|[]|IH 91900 T325
Biographien arbeitsloser junger Erwachsener|Kranz, Pia|0|[]|Dipl 1992
Obdachlosigkeit in der Öffentlichkeit|Waldmann, Lydia|0|[]|Dipl 1989
Perpetuum Maskulinum|Tabibi, Gorden|0|[]|Dipl 1988
Radioarbeit mit Hauptschülern|Haug, Jochen|0|[]|Dipl 1981
Bedingungen junger inhaftierter Frauen in Luxemburg|Agnes, Julie|0|[]|Dipl 1975
Schulreifes Kind - ein wirksames Projekt?|Kugeler, Françoise|0|[]|Dipl 1984
Linguistische Analyse der Leseleistungen in Klassen mit unterschiedlichen Schriftspracherwerbsmodellen|Geibel, Sophie|0|[]|Dipl 1980
Racial profiling|Glover, Karen S.|0|[]|MS 3530 G566
Therapie unter Zwang - ein Widerspruch?|Stadler, Bernhard|0|[]|Psy L 550: 35
Schlaue Mädchen - Dumme Jungen?|Lücking-Michel, Claudia|0|[]|Paed B 650: 332
Mein Leben für eine pädagogische Schule|Ebert, Wilhelm|0|[]|Paed D Ebe 1: 1 ,1/2
Weihnachtsbäckerei|Teetz, Petra|0|[]|ZE 77500 T258
Die Praxis der emotionsfokussierten Paartherapie|Johnson, Susan M.|0|[]|Psy L 260: 142
Auf der Suche nach den Werten|Seyfried, Clemens|0|[]|Paed B 250: 140
Fremdsprachen im schulischen und außerschulischen Kontext|Fehrmann, Georg|0|[]|ES 861 F296
Kreative Video-Produktionen in der Schule|Bollmann, Matthias|1. Aufl.|[]|Paed K 200: 29
Pädagogische Konzeptionen zwischen Vergangenheit und Zukunft|Protner, Edvard|0|[]|Paed A 40: 50
Die Perspektive von Lehrerinnen und Lehrern auf Schulentwicklung|Heinrich, Martin|0|[]|Paed L 100: 308
Migration - Bildung - Integration?|Dartan, Muzaffer|1. Aufl.|[]|Paed W 360: 108
Unterrichts-Einstiege|Greving, Johannes|7. Aufl.|[]|Paed H 410: 64 i
Kursbuch 2010|Dähnhardt, Dorothee|0|[]|Nat B 200: 60
Second language teacher education|Johnson, Karen E.|1. publ.|[]|ES 767 J67
Teaching mathematics to English language learners|Kersaint, Gladis|1. publ.|[]|Math N 90: 12
Freiräume der Enge|0|1. Aufl.|[]|AP 67400 H654 F8
Fernsehen und soziale Interaktion|Puffert, André|1. Aufl.|[]|Komm E 500: 98
Die Winter-Werkstatt|Frechen, Bernadette|0|[]|Paed M 50: 85 ,1/2
Hilfe! Ich bin ein Werwolf|Linde, Gunnel|0|[]|GX 6512 H644
Praktische Jungenarbeit|Pracht, Andrea|0|[]|Paed U 370: 212
Ästhetische Bildung|Krimm, Stefan|1. Aufl.|[]|Paed B 230: 103
Handbuch Orientierungspraktikum Schule|Stephan, Klaus K.|0|[]|Paed O 320: 128
Peer-Mediation - ein Trainingshandbuch für die Sekundarstufe 1|Blome, Susanne|0|[]|Psy G 590: 132
Friluftsliv|Bittner, Svantje|1. Aufl.|[]|Paed U 940: 132
Evaluation universitärer Lehrveranstaltungen|Metje, Brigitte|0|[]|Paed R 700: 59
Wer interessiert sich für den Lehrerberuf - und wer nicht?|Nieskens, Birgit|1. Aufl.|[]|Paed S 180: 66
Erforsche ... Blütenpflanzen|Brandenburg, Birgit|1. Aufl.|[]|Bio F 500: 23
Individuelle Förderung in sozialer Vernetzung: Fallstudien zur Grundschulpädagogik und Musikdidaktik|Niedermaier, Sabine Veronika|0|[]|LR 56942 N666
Herrschaft und Macht|Blümel, Barbara|0|[]|MB 2568 B658
Dyskalkulie und Förderdiagnostik|Schardt, Konstanze|0|[]|Math N 280: 95
Hyperaktivität und Impulsivität im Spiegel der pädagogischen Arbeiten Maria Montessoris|Rheinberger, Peter|0|[]|Paed B 150: 170
ZOOM 2009: Imaging & Animations|Schmolling, Jan|1. Aufl.|[]|AP 92400 S356
Balladen und Gedichte|Heinrich, Hans|3. Aufl.|[]|GB 3002 H469 (3)
Mein Leben für eine pädagogische Schule|Ebert, Wilhelm|0|[]|Paed D Ebe 1: 1 ,2/2
Entscheidende Kinderjahre|Kutik, Christiane|4. Aufl.|[]|Paed G 290: 191
In welche Zukunft schaut die Pädagogik?|Anhalt, Elmar|0|[]|Paed D Her 1: 51
Ganzheitliche Erwachsenenbildung in der Praxis|Lauper, Esther|1. Aufl.|[]|Paed P 300: 168
Laptop-Klassen im Englischunterricht|Huber, Sabine|1. Aufl.|[]|HD 180 H877
80 Methoden für die Grundschule|Brenner, Gerd|1. Aufl.|[]|Paed K 700: 198
Extensive reading in English language teaching|Cirocki, Andrzej|0|[]|HD 205 C578
Pädagogisch diagnostizieren im Schulalltag|0|1. Aufl.|[]|Psy H 200: 28
Der institutionelle Beitrag zur Entstehung primärer und sekundärer Herkunftseffekte|Stahl, Nicola|0|[]|Paed A 600: 41
Formulare und Checklisten für Klassenlehrer, -innen Klasse 5 und 6|Frieß, Anne|1. Aufl.|[]|Paed H 600: 88
Der Mensch|Schaller-Ringenberger, Monika|4. Aufl.|[]|Bio F 600: 111
Ratgeber Übergewicht|Pudel, Volker|0|[]|Psy K 330: 103
Kann Kapitalismus moralisch sein?|Comte-Sponville, André|0|[]|CC 7262 C741
Emma weint|Bauer, Jutta|0|[]|ED 5540 B344 W4
Lebens- und Genussmittel|Anderle, Peter|1. Aufl.|[]|ZE 50000 A543
Klingen, um in sich zu wohnen|Baer, Udo|2. Auflage|[]|LR 57800 B141 -2(2)
Understanding cultural differences|Hall, Edward Twitchell|22. [print.]|[]|QG 010 H175
Kalkulie|Fritz, Annemarie|1. Aufl., 3. Dr.|[]|Psy T 400: 7 L
Kalkulie|Fritz, Annemarie|1. Aufl., 3. Dr.|[]|Psy T 400: 7 DA
Kalkulie|Fritz, Annemarie|1. Aufl., 3. Dr.|[]|Psy T 400: 7 DB
Qualifizierung in der Kindertagespflege|Weiß, Karin|3. Aufl. [überarb. und erw. Neuaufl.]|[]|Paed G 860: 132 b
Kinder unter 3 - Bildung, Erziehung und Betreuung von Kleinstkindern|Haug-Schnabel, Gabriele|5. Aufl.|[]|Paed G 590: 68 a
Sozialpädagogische Fallanalyse und Bericht|Korsalke, Dieter|0|[]|Paed U 190: 89
Adaptives Intelligenz-Diagnostikum 2|Kubinger, Klaus D.|2., neu geeichte u. überarb. Aufl. samt AID 2-Türkisch|[]|Psy T 100: 1
ABC Lernlandschaft|0|1. Aufl.|[]|GB 2996 I A134
Bumblebee|0|0|[]|Fre O 110: 43 W,3
Bumblebee|0|Dr. A|[]|Fre O 110: 43,3
ABC Lernlandschaft|0|1. Aufl.|[]|GB 2996 I A134
ABC Lernlandschaft|Brinkmann, Erika|1. Aufl.|[]|GB 2996 I A134
Der grüne Max|Krulak-Kempisty, Elżbieta|0|[]|GB 3044 G886 A -3
Wir erforschen unsere Welt|Reuys, Eva|3. Aufl.|[]|Paed G 100: 112
Gewalt, Geschlecht und Sozialisation|Ohrem, Sandra|1. Aufl.|[]|DS 7140 O38
Wir singen durch das Jahr mit Muki|0|0|[]|LR 56930 W798
The political mind|Lakoff, George|0|[]|MG 70070 L192
Igor Strawinsky|Dömling, Wolfgang|9. Aufl.|[]|LP 94880 D651 (9)
Kommunikation in der Wirtschaft|0|1. Aufl.|[]|GB 3054 F288
Berliner Platz NEU|Seiffert, Christian|0|[]|GB 3044 B482 Z1 -1
Papiertiger|0|[Nachdr.] A|[]|GB 2980 P215 -4
Boomwhackers in Kindergarten & Grundschule|Hoff, Andreas|0|[]|LR 56985 H698 B7
Mit Kette und Schuss|Maibaum, Svenja|0|[]|ZS 5700 M217 K4
Integration digitaler Medien an berufsbildenden Schulen aus der Sicht von Lehrkräften|Bach, Alexandra|1. Aufl.|[]|Paed O 240: 77
Mit Nadel und Garn|Maibaum, Svenja|0|[]|ZS 5700 M217 M6
Memorandum zur Professionalisierung des pädagogischen Personals in der Integrationsförderung aus berufsbildungswissenschaftlicher Sicht|0|0|[]|Paed O 200: 88
Diercke geography for bilingual classes|0|[Nachdr.]|[]|HD 245 II H711 L -1/2
Diercke geography for bilingual classes|0|[Nachdr.]|[]|HD 245 II H711 L -1
Diercke geography for bilingual classes|0|[Nachdr.]|[]|HD 245 II H711 L -2
Lollipop|0|1. Aufl., [Nachdr.]|[]|GB 3000 I L837 L
Die Überwindung der Ich-Sucht|Perner, Rotraud A.|1. Aufl.|[]|Psy E 160: 18
Mittelpunkt B2|Fitz, Angela|1. Aufl., [Nachdr.]|[]|GB 3044 M685 Z1
Mittelpunkt C1|Lanz, Monika|1. Aufl., [Nachdr.]|[]|GB 3044 M669 L
Mittelpunkt B2|Lanz, Monika|1. Aufl., [Nachdr.]|[]|GB 3044 M685 L
Technik|0|1. Aufl.|[]|ZG 9000 H529 -7/8
Sorgen um Mama|Kohl, Sylvie|1. Auflage|[]|GE 6919 K79 S7
Liederbuch für die Jugend|Hartenstein, Markus|23. Aufl.|[]|BU 4950 H328 (23)
Nineteenth-century fashion in detail|Johnston, Lucy|0|[]|LC 12005 J72
Papagena|0|1. Aufl.|[]|LR 56942 L951 L -1/2
Super M|0|1. Aufl., 2. Dr.|[]|0
Super M|0|1. Aufl.|[]|0
Super M|0|1. Aufl.|[]|0
Super M|0|1. Aufl.|[]|0
Planetino|Kopp, Gabriele|1. Aufl.|[]|GB 3044 P712 L -1
Planetino|Kopp, Gabriele|1. Aufl.|[]|GB 3044 P712 -2
Logisch!|0|0|[]|GB 3044 L832 -1
Biotechnologie|Thieman, William J.|Bafög-Ausgabe|[]|Bio A 200: 71
The learning garden|Gaylie, Veronica|0|[]|Bio F 700: 40
Englisch-Hausaufgaben, die Spaß machen|Aßbeck, Johann|2. Aufl.|[]|HD 192 A844 (2)
deutsch.kombi|0|1. Aufl., [Nachdr.]|[]|GB 2996 II H934 A -6
Stone cold|Swindells, Robert E.|1. Aufl.|[]|HN 9990 S978
Reading Shakespeare with young adults|Dakin, Mary Ellen|0|[]|HI 3370 D135
The power of picture books|Fresch, Mary Jo|0|[]|HD 218 F884
TEDI-MATH|Kaufmann, Liane|0|[]|Psy T 400: 19
Prisma NWA|0|1. Aufl., [Nachdr.]|[]|Nat C 400: 1,1/2
Einblicke Mathematik|0|1. Aufl., 4. Dr.|[]|0
Culturally and linguistically diverse classrooms|Miller, Jennifer|0|[]|Paed W 250: 299
Englisch|0|0|[]|HD 220 W635 -2
Einblicke Mathematik|0|1. Aufl., 3. Dr.|[]|0
Theorie und Praxis der antiautoritären Erziehung|Neill, Alexander Sutherland|48. Aufl.|[]|Paed B 100: 1
Erlebnis Naturwissenschaft|0|[Nachdr.]|[]|Bio G 100: 101
Die Fesseln der Liebe|Benjamin, Jessica|4. Aufl.|[]|Psy E 300: 184
Der Mensch, das irrende Wesen|Herwig, Birgit|0|[]|Psy L 280: 191
Das Kirchenjahr im Kindergarten erleben|Sigg, Stephan|1. Aufl.|[]|BU 2400 S575 -3
Kalt erwischt in Hamburg|0|1. Aufl., [Nachdr.]|[]|GB 3056 S394 K1
